sales_id,order_id,date_id,date,year_month,customer_id,product_id,region_id,sales_rep_id,units,asp_eur,discount_pct,revenue_eur,revenue_local_currency,currency,unit_cost_eur,gross_profit_eur,gross_margin_pct,is_outlier_order
99307,ORD-00099307,20240329,2024-03-29,2024-03,602,1133,4,63.0,17,113.83,0.095,1935.11,1935.11,EUR,84.67,495.8,0.2562,False
99308,ORD-00099308,20210825,2021-08-25,2021-08,511,1167,7,17.0,41,54.94,0.116,2252.6,3312.65,CAD,47.25,315.3,0.14,False
99309,ORD-00099309,20250717,2025-07-17,2025-07,702,1098,3,71.0,72,509.03,0.195,36650.25,36650.25,EUR,511.82,-201.15,-0.0055,False
99310,ORD-00099310,20240403,2024-04-03,2024-04,422,1105,7,51.0,13,1815.65,0.035,23603.43,34710.93,CAD,1020.61,10335.54,0.4379,False
99311,ORD-00099311,20251218,2025-12-18,2025-12,1073,1050,5,14.0,37,509.33,0.191,18845.15,16106.97,GBP,439.76,2574.05,0.1366,False
99312,ORD-00099312,20211014,2021-10-14,2021-10,668,1128,8,3.0,91,42.69,0.204,3885.07,3885.07,EUR,37.31,490.19,0.1262,False
99313,ORD-00099313,20210512,2021-05-12,2021-05,298,1120,10,46.0,28,86.95,0.089,2434.72,392696.77,JPY,68.25,523.73,0.2151,False
99314,ORD-00099314,20220228,2022-02-28,2022-02,778,1089,6,33.0,14,721.88,0.073,10106.37,10985.18,USD,509.43,2974.33,0.2943,False
99315,ORD-00099315,20251119,2025-11-19,2025-11,305,1093,8,27.0,186,820.0,0.099,152520.65,152520.65,EUR,599.25,41059.86,0.2692,True
99316,ORD-00099316,20240628,2024-06-28,2024-06,627,1029,5,45.0,10,600.86,0.07,6008.6,5135.56,GBP,475.34,1255.2,0.2089,False
99317,ORD-00099317,20210216,2021-02-16,2021-02,685,1126,4,47.0,86,45.59,0.282,3920.37,3920.37,EUR,44.38,104.08,,False
99318,ORD-00099318,20250627,2025-06-27,2025-06,933,1131,10,51.0,24,87.1,0.168,2090.46,337170.97,JPY,72.54,349.48,0.1672,False
99319,ORD-00099319,20240222,2024-02-22,2024-02,28,1102,1,77.0,35,1338.81,0.079,46858.19,46858.19,EUR,949.23,13635.16,0.291,False
99320,ORD-00099320,20220123,2022-01-23,2022-01,846,1014,1,22.0,2,1247.76,0.055,2495.51,2495.51,EUR,1021.27,452.97,0.1815,False
99321,ORD-00099321,20230219,2023-02-19,2023-02,205,1164,2,30.0,14,39.23,0.091,549.23,549.23,EUR,32.28,97.26,0.1771,False
99322,ORD-00099322,20241022,2024-10-22,2024-10,951,1182,6,8.0,33,212.16,0.243,7001.42,7610.24,USD,91.54,3980.59,0.5685,False
99323,ORD-00099323,20240224,2024-02-24,2024-02,689,1121,1,8.0,25,81.97,0.164,2049.15,2049.15,EUR,48.38,839.73,0.4098,False
99324,ORD-00099324,20211221,2021-12-21,2021-12,745,1163,8,42.0,17,42.48,0.068,722.22,722.22,EUR,37.01,93.12,0.1289,False
99325,ORD-00099325,20210412,2021-04-12,2021-04,393,1024,5,63.0,61,477.32,0.097,29116.54,24885.93,GBP,387.83,5458.72,0.1875,False
99326,ORD-00099326,20220528,2022-05-28,2022-05,1077,1100,9,41.0,23,1407.91,0.082,32381.92,140790.96,PLN,983.83,9753.76,0.3012,False
99327,ORD-00099327,20240703,2024-07-03,2024-07,70,1182,1,69.0,45,252.99,0.153,11384.52,11384.52,EUR,87.43,7450.01,0.6544,False
99328,ORD-00099328,20220421,2022-04-21,2022-04,864,1099,6,69.0,25,817.77,0.04,20444.29,22222.05,USD,486.91,8271.57,0.4046,False
99329,ORD-00099329,20220801,2022-08-01,2022-08,1011,1119,1,44.0,19,1474.0,0.074,28005.96,28005.96,EUR,1063.26,7804.02,0.2787,False
99330,ORD-00099330,20250128,2025-01-28,2025-01,249,1072,1,44.0,25,176.07,0.118,4401.66,4401.66,EUR,98.0,1951.75,0.4434,False
99331,ORD-00099331,20251206,2025-12-06,2025-12,699,1196,5,54.0,22,214.41,0.081,4717.08,4031.69,GBP,75.87,3047.92,0.6461,False
99332,ORD-00099332,20210629,2021-06-29,2021-06,271,1077,1,77.0,40,132.27,0.15,5290.98,5290.98,EUR,89.36,1716.46,0.3244,False
99333,ORD-00099333,20250215,2025-02-15,2025-02,1051,1020,4,18.0,134,458.42,,61428.41,61428.41,EUR,464.39,-800.06,-0.013,False
99334,ORD-00099334,20231124,2023-11-24,2023-11,579,1055,2,81.0,52,349.96,0.252,18197.78,18197.78,EUR,332.05,930.97,0.0512,False
99335,ORD-00099335,20230821,2023-08-21,2023-08,778,1002,6,70.0,24,871.92,0.07,20926.17,22745.84,USD,568.74,7276.3,0.3477,False
99336,ORD-00099336,20220506,2022-05-06,2022-05,515,1060,3,29.0,50,146.26,0.164,7313.0,7313.0,EUR,98.18,2403.87,0.3287,False
99337,ORD-00099337,20251231,2025-12-31,2025-12,974,1012,8,67.0,39,965.8,0.134,37666.37,37666.37,EUR,721.1,9543.48,0.2534,False
99338,ORD-00099338,20220402,2022-04-02,2022-04,173,1134,6,70.0,83,68.25,0.208,5664.53,6157.1,USD,52.28,1325.44,0.234,False
99339,ORD-00099339,20251214,2025-12-14,2025-12,1135,1002,2,8.0,69,796.12,0.183,54932.14,54932.14,EUR,574.13,15317.47,0.2788,False
99340,ORD-00099340,20240926,2024-09-26,2024-09,112,1101,8,31.0,26,1259.0,0.136,32734.03,32734.03,EUR,883.42,9765.15,0.2983,False
99341,ORD-00099341,20250425,2025-04-25,2025-04,968,1022,7,58.0,7,706.01,0.099,4942.07,7267.75,CAD,523.92,1274.62,0.2579,False
99342,ORD-00099342,20221124,2022-11-24,2022-11,570,1184,6,2.0,27,127.36,0.2,3438.75,3737.77,USD,69.9,1551.57,0.4512,False
99343,ORD-00099343,20230619,2023-06-19,2023-06,247,1076,5,45.0,7,141.65,0.1,991.58,847.5,GBP,74.1,472.89,0.4769,False
99344,ORD-00099344,20250414,2025-04-14,2025-04,813,1151,3,71.0,34,583.1,0.18,19825.29,19825.29,EUR,496.64,2939.52,0.1483,False
99345,ORD-00099345,20250902,2025-09-02,2025-09,1122,1030,7,,50,613.74,0.198,30686.89,45127.78,CAD,526.55,4359.15,0.1421,False
99346,ORD-00099346,20221101,2022-11-01,2022-11,1011,1049,1,45.0,16,318.9,0.115,5102.34,5102.34,EUR,278.1,652.81,0.1279,False
99347,ORD-00099347,20230326,2023-03-26,2023-03,649,1016,1,19.0,6,1092.13,0.043,6552.76,6552.76,EUR,842.17,1499.73,0.2289,False
99348,ORD-00099348,20210516,2021-05-16,2021-05,939,1058,6,71.0,95,364.16,0.294,34595.37,37603.66,USD,387.82,-2247.88,-0.065,False
99349,ORD-00099349,20241023,2024-10-23,2024-10,1138,1030,8,7.0,20,626.08,0.113,12521.64,12521.64,EUR,543.59,1649.8,0.1318,False
99350,ORD-00099350,20241125,2024-11-25,2024-11,518,1003,8,51.0,74,1141.5,0.144,84470.92,84470.92,EUR,831.84,22914.77,0.2713,False
99351,ORD-00099351,20241107,2024-11-07,2024-11,411,1191,6,38.0,120,242.06,0.176,29046.65,31572.45,USD,118.49,14827.83,0.5105,False
99352,ORD-00099352,20210905,2021-09-05,2021-09,928,1066,3,57.0,5,160.42,0.004,802.09,802.09,EUR,83.02,386.99,0.4825,False
99353,ORD-00099353,20210222,2021-02-22,2021-02,148,1184,1,49.0,4,160.12,0.082,640.49,640.49,EUR,66.24,375.54,0.5863,False
99354,ORD-00099354,20241013,2024-10-13,2024-10,459,1102,6,22.0,44,1251.08,0.145,55047.54,59834.28,USD,903.12,15310.42,0.2781,False
99355,ORD-00099355,20220115,2022-01-15,2022-01,698,1109,1,11.0,23,1141.82,0.171,26261.78,26261.78,EUR,795.04,7975.83,0.3037,False
99356,ORD-00099356,20231129,2023-11-29,2023-11,1138,1189,8,83.0,10,268.74,0.097,2687.45,2687.45,EUR,104.71,1640.39,0.6104,False
99357,ORD-00099357,20230408,2023-04-08,2023-04,186,1068,1,57.0,31,160.06,0.152,4961.96,4961.96,EUR,97.9,1926.91,0.3883,False
99358,ORD-00099358,20230731,2023-07-31,2023-07,567,1126,3,60.0,17,61.02,0.103,1037.29,1037.29,EUR,48.95,205.21,0.1978,False
99359,ORD-00099359,20240904,2024-09-04,2024-09,88,1199,1,7.0,4,273.43,0.057,1093.71,1093.71,EUR,86.76,746.69,0.6827,False
99360,ORD-00099360,20250727,2025-07-27,2025-07,951,1188,6,60.0,58,241.33,0.12,13997.09,15214.23,USD,89.15,8826.33,0.6306,False
99361,ORD-00099361,20240206,2024-02-06,2024-02,1006,1043,5,53.0,60,323.11,0.171,19386.7,16569.83,GBP,281.64,2488.2,0.1283,False
99362,ORD-00099362,20241107,2024-11-07,2024-11,408,1122,4,43.0,23,78.41,0.13,1803.49,1803.49,EUR,60.34,415.68,0.2305,False
99363,ORD-00099363,20251210,2025-12-10,2025-12,1116,1021,2,15.0,20,691.92,0.061,13838.46,13838.46,EUR,569.69,2444.67,0.1767,False
99364,ORD-00099364,20230311,2023-03-11,2023-03,806,1088,3,80.0,11,981.53,0.103,10796.8,10796.8,EUR,591.09,4294.81,0.3978,False
99365,ORD-00099365,20240908,2024-09-08,2024-09,394,1187,3,16.0,9,309.88,0.093,2788.92,2788.92,EUR,134.09,1582.15,0.5673,False
99366,ORD-00099366,20240205,2024-02-05,2024-02,1073,1153,5,57.0,36,686.14,0.128,24700.96,21111.93,GBP,546.28,5034.94,0.2038,False
99367,ORD-00099367,20210504,2021-05-04,2021-05,988,1127,7,4.0,38,84.7,0.134,3218.67,4733.34,CAD,66.89,676.8,0.2103,False
99368,ORD-00099368,20220123,2022-01-23,2022-01,741,1032,2,55.0,6,525.76,0.06,3154.56,3154.56,EUR,428.57,583.15,0.1849,False
99369,ORD-00099369,20230707,2023-07-07,2023-07,935,1070,9,85.0,14,158.48,0.068,2218.68,9646.43,PLN,75.93,1155.71,0.5209,False
99370,ORD-00099370,20230307,2023-03-07,2023-03,310,1026,7,67.0,33,535.66,0.161,17676.87,25995.4,CAD,495.78,1316.13,0.0745,False
99371,ORD-00099371,20210509,2021-05-09,2021-05,243,1000,3,9.0,25,745.95,0.011,18648.76,18648.76,EUR,514.33,5790.42,0.3105,False
99372,ORD-00099372,20250317,2025-03-17,2025-03,842,1013,1,84.0,15,791.37,0.195,11870.5,11870.5,EUR,738.46,793.63,0.0669,False
99373,ORD-00099373,20220217,2022-02-17,2022-02,81,1022,4,53.0,22,655.48,0.12,14420.66,14420.66,EUR,491.93,3598.28,0.2495,False
99374,ORD-00099374,20220915,2022-09-15,2022-09,539,1190,6,2.0,13,237.43,0.075,3086.54,3354.93,USD,99.9,1787.82,0.5792,False
99375,ORD-00099375,20231104,2023-11-04,2023-11,1134,1001,1,52.0,29,802.09,0.1,23260.56,23260.56,EUR,593.87,6038.41,0.2596,False
99376,ORD-00099376,20210227,2021-02-27,2021-02,224,1171,9,70.0,40,39.47,0.166,1578.66,6863.74,PLN,37.73,69.44,0.044,False
99377,ORD-00099377,20210617,2021-06-17,2021-06,357,1027,8,61.0,49,376.91,0.236,18468.78,18468.78,EUR,347.75,1428.91,0.0774,False
99378,ORD-00099378,20241009,2024-10-09,2024-10,301,1101,1,,25,1309.56,0.148,32739.12,32739.12,EUR,924.06,9637.52,0.2944,False
99379,ORD-00099379,20230205,2023-02-05,2023-02,707,1097,4,16.0,10,654.23,0.05,6542.29,6542.29,EUR,382.77,2714.63,0.4149,False
99380,ORD-00099380,20240301,2024-03-01,2024-03,265,1188,4,27.0,30,237.95,0.08,7138.37,7138.37,EUR,88.84,4473.1,0.6266,False
99381,ORD-00099381,20230814,2023-08-14,2023-08,511,1043,7,47.0,47,346.83,0.089,16301.08,23972.18,CAD,293.21,2520.07,0.1546,False
99382,ORD-00099382,20240331,2024-03-31,2024-03,950,1067,9,21.0,44,180.62,0.135,7947.38,34553.83,PLN,115.47,2866.67,0.3607,False
99383,ORD-00099383,20241026,2024-10-26,2024-10,941,1085,3,44.0,9,888.53,0.075,7996.74,7996.74,EUR,459.12,3864.63,0.4833,False
99384,ORD-00099384,20210214,2021-02-14,2021-02,411,1038,6,62.0,36,433.82,0.219,15617.55,16975.6,USD,422.06,423.55,0.0271,False
99385,ORD-00099385,20241214,2024-12-14,2024-12,350,1125,4,21.0,28,81.38,0.099,2278.61,2278.61,EUR,60.07,596.72,0.2619,False
99386,ORD-00099386,20250611,2025-06-11,2025-06,849,1139,5,43.0,59,98.6,0.108,5817.36,4972.1,GBP,67.28,1847.96,0.3177,False
99387,ORD-00099387,20241110,2024-11-10,2024-11,360,1121,4,72.0,4,85.85,0.086,343.4,343.4,EUR,49.12,146.91,0.4278,False
99388,ORD-00099388,20230127,2023-01-27,2023-01,1143,1032,6,14.0,12,563.88,0.073,6766.51,7354.9,USD,410.11,1845.17,0.2727,False
99389,ORD-00099389,20211222,2021-12-22,2021-12,165,1134,1,63.0,22,73.63,0.112,1619.88,1619.88,EUR,50.37,511.69,0.3159,False
99390,ORD-00099390,20250916,2025-09-16,2025-09,921,1183,5,32.0,64,172.84,0.143,11061.49,9454.26,GBP,58.26,7332.96,0.6629,False
99391,ORD-00099391,20230124,2023-01-24,2023-01,411,1032,6,6.0,114,494.64,0.215,56388.92,61292.3,USD,411.35,9495.02,0.1684,False
99392,ORD-00099392,20240421,2024-04-21,2024-04,982,1014,4,22.0,119,1110.07,0.233,132097.93,132097.93,EUR,942.6,19928.04,0.1509,False
99393,ORD-00099393,20250719,2025-07-19,2025-07,559,1079,8,17.0,44,191.25,0.117,8414.95,8414.95,EUR,108.45,3643.13,0.4329,False
99394,ORD-00099394,20211223,2021-12-23,2021-12,431,1001,3,49.0,9,770.85,0.067,6937.67,6937.67,EUR,540.84,2070.13,0.2984,False
99395,ORD-00099395,20211201,2021-12-01,2021-12,179,1174,4,58.0,33,54.45,0.064,1796.81,1796.81,EUR,40.24,468.74,0.2609,False
99396,ORD-00099396,20210211,2021-02-11,2021-02,79,1108,4,69.0,13,1763.06,0.043,22919.74,22919.74,EUR,954.94,10505.53,0.4584,False
99397,ORD-00099397,20251126,2025-11-26,2025-11,702,1163,3,36.0,56,36.62,0.279,2050.56,2050.56,EUR,44.97,-467.56,-0.228,False
99398,ORD-00099398,20240701,2024-07-01,2024-07,1100,1120,8,28.0,12,86.17,0.094,1034.02,1034.02,EUR,73.14,156.29,0.1512,False
99399,ORD-00099399,20250519,2025-05-19,2025-05,569,1077,3,48.0,32,151.62,0.115,4851.85,4851.85,EUR,91.5,1923.81,0.3965,False
99400,ORD-00099400,20240328,2024-03-28,2024-03,755,1186,1,63.0,75,229.34,0.144,17200.54,17200.54,EUR,101.66,9576.13,0.5567,False
99401,ORD-00099401,20241125,2024-11-25,2024-11,895,1078,1,33.0,18,246.7,0.133,4440.66,4440.66,EUR,121.91,2246.33,0.5059,False
99402,ORD-00099402,20241120,2024-11-20,2024-11,96,1106,1,83.0,58,1312.8,0.151,76142.25,76142.25,EUR,831.69,27904.43,0.3665,False
99403,ORD-00099403,20210830,2021-08-30,2021-08,946,1097,3,80.0,12,579.69,0.121,6956.3,6956.3,EUR,393.57,2233.45,0.3211,False
99404,ORD-00099404,20211004,2021-10-04,2021-10,949,1067,4,17.0,84,143.17,0.291,12026.55,12026.55,EUR,107.19,3022.98,0.2514,False
99405,ORD-00099405,20220203,2022-02-03,2022-02,809,1146,6,82.0,6,563.14,0.128,3378.82,3672.63,USD,515.96,283.08,0.0838,False
99406,ORD-00099406,20210913,2021-09-13,2021-09,481,1194,1,16.0,26,257.34,0.102,6690.93,6690.93,EUR,109.83,3835.3,0.5732,False
99407,ORD-00099407,20211208,2021-12-08,2021-12,1075,1141,4,62.0,31,489.47,0.185,15173.68,15173.68,EUR,570.01,-2496.74,-0.1645,False
99408,ORD-00099408,20250305,2025-03-05,2025-03,871,1063,1,45.0,18,193.14,0.086,3476.51,3476.51,EUR,94.97,1767.09,0.5083,False
99409,ORD-00099409,20230921,2023-09-21,2023-09,647,1016,1,39.0,5,1121.93,0.045,5609.63,5609.63,EUR,787.41,1672.57,0.2982,False
99410,ORD-00099410,20211223,2021-12-23,2021-12,899,1187,1,27.0,17,281.84,0.154,4791.31,4791.31,EUR,118.22,2781.63,0.5806,False
99411,ORD-00099411,20250908,2025-09-08,2025-09,968,1087,7,16.0,20,632.98,0.0,12659.7,18617.21,CAD,410.34,4452.98,,False
99412,ORD-00099412,20230701,2023-07-01,2023-07,186,1182,1,83.0,77,255.88,0.102,19702.48,19702.48,EUR,85.52,13117.25,0.6658,False
99413,ORD-00099413,20251001,2025-10-01,2025-10,1111,1170,6,73.0,7,66.36,0.13,464.51,504.9,USD,64.99,9.56,0.0206,False
99414,ORD-00099414,20211104,2021-11-04,2021-11,22,1153,1,40.0,7,616.98,0.136,4318.87,4318.87,EUR,509.23,754.29,0.1746,False
99415,ORD-00099415,20210218,2021-02-18,2021-02,730,1181,7,82.0,12,196.32,0.176,2355.78,3464.38,CAD,85.4,1330.93,0.565,False
99416,ORD-00099416,20250602,2025-06-02,2025-06,218,1087,2,65.0,23,570.43,0.041,13119.88,13119.88,EUR,384.43,4277.98,0.3261,False
99417,ORD-00099417,20220920,2022-09-20,2022-09,773,1152,5,48.0,82,620.08,0.234,50846.43,43458.49,GBP,726.05,-8689.39,-0.1709,False
99418,ORD-00099418,20231129,2023-11-29,2023-11,539,1140,6,39.0,33,1103.52,0.024,36416.2,39582.83,USD,945.11,5227.7,0.1436,False
99419,ORD-00099419,20230105,2023-01-05,2023-01,947,1042,3,16.0,3,409.66,0.044,1228.97,1228.97,EUR,319.9,269.28,0.2191,False
99420,ORD-00099420,20251025,2025-10-25,2025-10,11,1141,1,32.0,23,577.14,0.131,13274.24,13274.24,EUR,612.7,-817.77,-0.0616,False
99421,ORD-00099421,20210428,2021-04-28,2021-04,1160,1002,8,48.0,6,818.18,0.071,4909.08,4909.08,EUR,548.95,1615.38,0.3291,False
99422,ORD-00099422,20221202,2022-12-02,2022-12,26,1199,1,29.0,3,249.91,0.07,749.72,749.72,EUR,84.55,496.07,0.6617,False
99423,ORD-00099423,20231207,2023-12-07,2023-12,935,1019,9,7.0,13,963.17,0.058,12521.17,54439.87,PLN,676.42,3727.72,0.2977,False
99424,ORD-00099424,20251214,2025-12-14,2025-12,1086,1104,9,35.0,109,904.73,0.251,98615.49,428763.0,PLN,762.23,15531.97,0.1575,False
99425,ORD-00099425,20210725,2021-07-25,2021-07,801,1053,1,8.0,15,333.13,0.133,4996.91,4996.91,EUR,270.48,939.77,0.1881,False
99426,ORD-00099426,20210217,2021-02-17,2021-02,78,1087,9,48.0,19,516.27,0.046,9809.18,42648.61,PLN,354.68,3070.28,0.313,False
99427,ORD-00099427,20241229,2024-12-29,2024-12,702,1128,3,24.0,64,42.87,0.276,2743.97,2743.97,EUR,40.53,150.34,0.0548,False
99428,ORD-00099428,20220918,2022-09-18,2022-09,1063,1180,6,1.0,54,207.03,0.251,11179.38,12151.5,USD,125.83,4384.44,0.3922,False
99429,ORD-00099429,20230103,2023-01-03,2023-01,660,1135,3,51.0,93,82.0,0.115,7626.25,7626.25,EUR,55.73,2443.45,0.3204,False
99430,ORD-00099430,20250320,2025-03-20,2025-03,252,1009,9,9.0,14,869.16,0.137,12168.17,52905.09,PLN,700.07,2367.2,0.1945,False
99431,ORD-00099431,20230124,2023-01-24,2023-01,891,1161,6,42.0,37,54.59,0.205,2019.66,2195.28,USD,47.39,266.35,0.1319,False
99432,ORD-00099432,20240801,2024-08-01,2024-08,1024,1021,10,13.0,50,521.9,0.248,26094.79,4208837.1,JPY,558.85,-1847.72,-0.0708,False
99433,ORD-00099433,20220427,2022-04-27,2022-04,868,1140,6,84.0,1,956.34,0.094,956.34,1039.5,USD,912.77,43.57,0.0456,False
99434,ORD-00099434,20241015,2024-10-15,2024-10,592,1086,2,45.0,46,777.8,0.111,35778.93,35778.93,EUR,533.26,11248.87,0.3144,False
99435,ORD-00099435,20240529,2024-05-29,2024-05,1075,1069,4,2.0,69,164.93,0.197,11380.12,11380.12,EUR,122.4,2934.81,0.2579,False
99436,ORD-00099436,20240501,2024-05-01,2024-05,516,1046,8,62.0,59,485.92,0.188,28669.16,28669.16,EUR,407.73,4612.9,0.1609,False
99437,ORD-00099437,20241024,2024-10-24,2024-10,436,1028,1,6.0,56,427.8,0.278,23956.71,23956.71,EUR,389.34,2153.54,0.0899,False
99438,ORD-00099438,20230821,2023-08-21,2023-08,684,1061,4,74.0,4,139.8,0.023,559.18,559.18,EUR,68.1,286.76,0.5128,False
99439,ORD-00099439,20220216,2022-02-16,2022-02,985,1120,1,28.0,15,93.01,0.077,1395.18,1395.18,EUR,65.34,415.01,0.2975,False
99440,ORD-00099440,20231008,2023-10-08,2023-10,752,1172,10,71.0,27,47.24,0.148,1275.42,205712.9,JPY,47.27,-0.96,-0.0008,False
99441,ORD-00099441,20210421,2021-04-21,2021-04,199,1150,5,5.0,80,511.65,0.236,40931.65,34984.32,GBP,602.45,-7264.12,-0.1775,False
99442,ORD-00099442,20250226,2025-02-26,2025-02,301,1095,1,12.0,43,547.26,0.171,23532.31,23532.31,EUR,323.23,9633.45,0.4094,False
99443,ORD-00099443,20250522,2025-05-22,2025-05,1122,1109,7,22.0,59,1376.48,0.072,81212.16,119429.65,CAD,832.46,32096.79,0.3952,False
99444,ORD-00099444,20210717,2021-07-17,2021-07,379,1108,3,6.0,29,1401.49,0.194,40643.17,40643.17,EUR,906.75,14347.48,0.353,False
99445,ORD-00099445,20231230,2023-12-30,2023-12,1028,1162,5,31.0,59,52.7,0.274,3109.27,2657.5,GBP,56.83,-243.9,-0.0784,False
99446,ORD-00099446,20221014,2022-10-14,2022-10,161,1163,6,1.0,13,43.58,0.083,566.53,615.79,USD,38.71,63.28,0.1117,False
99447,ORD-00099447,20221126,2022-11-26,2022-11,230,1031,6,7.0,10,565.96,0.123,5659.64,6151.78,USD,452.42,1135.44,0.2006,False
99448,ORD-00099448,20220324,2022-03-24,2022-03,876,1186,8,8.0,12,229.12,0.133,2749.4,2749.4,EUR,103.51,1507.29,0.5482,False
99449,ORD-00099449,20230301,2023-03-01,2023-03,1063,1109,6,52.0,75,1127.28,0.198,84546.36,91898.22,USD,851.58,20677.74,0.2446,False
99450,ORD-00099450,20250606,2025-06-06,2025-06,337,1190,1,69.0,11,226.23,0.07,2488.53,2488.53,EUR,104.58,1338.12,0.5377,False
99451,ORD-00099451,20240419,2024-04-19,2024-04,819,1105,8,78.0,4,1682.23,0.031,6728.92,6728.92,EUR,1062.01,2480.88,0.3687,False
99452,ORD-00099452,20251228,2025-12-28,2025-12,808,1140,10,14.0,17,972.17,0.116,16526.89,2665627.42,JPY,1037.99,-1118.97,-0.0677,False
99453,ORD-00099453,20230303,2023-03-03,2023-03,410,1118,9,72.0,45,1524.68,0.061,68610.74,298307.57,PLN,854.98,30136.64,0.4392,False
99454,ORD-00099454,20241118,2024-11-18,2024-11,927,1161,9,75.0,79,51.56,0.241,4073.22,17709.65,PLN,47.14,349.34,0.0858,False
99455,ORD-00099455,20211027,2021-10-27,2021-10,173,1048,6,73.0,72,413.22,0.247,29752.1,32339.24,USD,409.18,291.18,0.0098,False
99456,ORD-00099456,20221128,2022-11-28,2022-11,461,1114,8,66.0,44,1406.27,0.127,61875.83,61875.83,EUR,850.92,24435.29,0.3949,False
99457,ORD-00099457,20240113,2024-01-13,2024-01,289,1178,4,77.0,4,49.99,0.003,199.97,199.97,EUR,39.46,42.14,0.2107,False
99458,ORD-00099458,20231212,2023-12-12,2023-12,405,1111,3,57.0,2,1518.75,0.023,3037.49,3037.49,EUR,890.41,1256.68,0.4137,False
99459,ORD-00099459,20230831,2023-08-31,2023-08,380,1063,2,50.0,3,188.2,0.035,564.61,564.61,EUR,94.62,280.76,0.4973,False
99460,ORD-00099460,20250819,2025-08-19,2025-08,678,1136,1,7.0,30,72.35,0.179,2170.55,2170.55,EUR,55.06,518.77,0.239,False
99461,ORD-00099461,20231123,2023-11-23,2023-11,761,1033,4,23.0,30,591.56,0.1,17746.72,17746.72,EUR,524.24,2019.66,0.1138,False
99462,ORD-00099462,20250812,2025-08-12,2025-08,738,1175,3,74.0,14,58.65,0.127,821.04,821.04,EUR,49.58,126.93,0.1546,False
99463,ORD-00099463,20210106,2021-01-06,2021-01,793,1188,4,48.0,36,191.55,0.199,6895.88,6895.88,EUR,82.63,3921.23,0.5686,False
99464,ORD-00099464,20250514,2025-05-14,2025-05,719,1052,1,69.0,46,349.66,0.208,16084.17,16084.17,EUR,288.92,2793.88,0.1737,False
99465,ORD-00099465,20211027,2021-10-27,2021-10,257,1037,2,52.0,39,505.03,0.153,19696.14,19696.14,EUR,465.2,1553.38,0.0789,False
99466,ORD-00099466,20240217,2024-02-17,2024-02,143,1087,2,29.0,20,552.81,0.069,11056.19,11056.19,EUR,377.38,3508.57,0.3173,False
99467,ORD-00099467,20240622,2024-06-22,2024-06,132,1116,4,13.0,24,1537.72,0.069,36905.2,36905.2,EUR,1086.45,10830.35,0.2935,False
99468,ORD-00099468,20250824,2025-08-24,2025-08,678,1066,1,42.0,46,163.2,0.177,7507.31,7507.31,EUR,94.74,3149.14,0.4195,False
99469,ORD-00099469,20220926,2022-09-26,2022-09,472,1192,9,14.0,28,235.69,0.094,6599.39,28693.0,PLN,107.33,3594.21,0.5446,False
99470,ORD-00099470,20220520,2022-05-20,2022-05,1115,1173,5,45.0,11,48.27,0.114,530.92,453.78,GBP,38.27,109.99,0.2072,False
99471,ORD-00099471,20250705,2025-07-05,2025-07,352,1093,9,25.0,9,917.93,0.057,8261.34,35918.87,PLN,561.16,3210.86,0.3887,False
99472,ORD-00099472,20221212,2022-12-12,2022-12,968,1032,7,34.0,4,573.72,0.083,2294.9,3374.85,CAD,424.99,594.96,0.2593,False
99473,ORD-00099473,20241107,2024-11-07,2024-11,902,1046,6,64.0,10,528.23,0.126,5282.3,5741.63,USD,408.07,1201.57,0.2275,False
99474,ORD-00099474,20210506,2021-05-06,2021-05,836,1099,1,42.0,58,749.83,0.14,43490.39,43490.39,EUR,481.23,15579.28,0.3582,False
99475,ORD-00099475,20210408,2021-04-08,2021-04,1131,1115,4,34.0,53,1205.89,0.186,63912.02,63912.02,EUR,1004.36,10680.68,0.1671,False
99476,ORD-00099476,20250112,2025-01-12,2025-01,1007,1037,1,16.0,22,543.46,0.128,11956.07,11956.07,EUR,531.33,266.86,0.0223,False
99477,ORD-00099477,20210214,2021-02-14,2021-02,1150,1089,4,38.0,16,772.68,0.066,12362.88,12362.88,EUR,449.64,5168.58,0.4181,False
99478,ORD-00099478,20221108,2022-11-08,2022-11,833,1178,3,22.0,11,43.62,0.053,479.87,479.87,EUR,34.86,96.4,0.2009,False
99479,ORD-00099479,20220106,2022-01-06,2022-01,435,1081,7,10.0,78,636.84,0.191,49673.14,73048.74,CAD,399.81,18487.98,0.3722,False
99480,ORD-00099480,20240508,2024-05-08,2024-05,92,1136,3,49.0,17,81.84,0.116,1391.28,1391.28,EUR,52.74,494.75,0.3556,False
99481,ORD-00099481,20221002,2022-10-02,2022-10,429,1018,1,16.0,14,1022.61,0.092,14316.57,14316.57,EUR,767.55,3570.88,0.2494,False
99482,ORD-00099482,20220717,2022-07-17,2022-07,759,1176,2,36.0,29,58.32,0.16,1691.3,1691.3,EUR,55.61,78.7,0.0465,False
99483,ORD-00099483,20250529,2025-05-29,2025-05,921,1159,5,82.0,110,576.76,0.128,63443.14,54224.91,GBP,611.46,-3817.71,-0.0602,False
99484,ORD-00099484,20210214,2021-02-14,2021-02,440,1067,2,64.0,33,165.81,0.146,5471.72,5471.72,EUR,102.83,2078.38,0.3798,False
