return_id,sales_id,date_id,date,customer_id,product_id,region_id,return_units,return_value_eur,return_reason
3290,71106,20211108,2021-11-08,173,1099,6,18,10734.66,Wrong Configuration
3291,7520,20231224,2023-12-24,583,1142,2,7,4127.26,Defect
3292,29531,20230412,2023-04-12,108,1117,10,1,1083.01,Other
3293,28641,20250909,2025-09-09,7,1030,7,1,683.17,Defect
3294,64794,20220428,2022-04-28,1020,1114,4,14,19912.19,Wrong Configuration
3295,18534,20221107,2022-11-07,1148,1020,8,13,5795.76,Other
3296,65336,20220119,2022-01-19,678,1074,1,7,694.93,Defect
3297,102941,20241116,2024-11-16,275,1180,10,24,5851.19,Defect
3298,90493,20240110,2024-01-10,459,1137,6,22,1354.25,Customer Cancellation
3299,2144,20251228,2025-12-28,569,1072,3,7,1297.13,Defect
3300,86170,20210531,2021-05-31,869,1168,10,33,1604.74,Customer Cancellation
3301,51875,20221015,2022-10-15,752,1189,10,11,2524.19,Shipping Damage
3302,25266,20250427,2025-04-27,95,1040,9,9,3462.77,Defect
3303,76859,20251124,2025-11-24,636,1165,9,3,176.04,Wrong Configuration
3304,63692,20221003,2022-10-03,362,1035,9,1,553.32,Wrong Configuration
3305,70660,20221010,2022-10-10,419,1172,5,4,218.0,Customer Cancellation
3306,94778,20220513,2022-05-13,692,1147,5,4,3298.53,Defect
3307,108680,20240619,2024-06-19,106,1036,4,5,2774.94,Defect
3308,18787,20240224,2024-02-24,742,1053,6,4,1496.51,Customer Cancellation
3309,72396,20230412,2023-04-12,592,1158,2,7,4600.22,Wrong Configuration
3310,39939,20231223,2023-12-23,203,1128,7,1,57.58,Customer Cancellation
3311,66883,20250307,2025-03-07,332,1013,5,34,26540.09,Wrong Configuration
3312,66310,20210401,2021-04-01,829,1184,2,1,171.13,Customer Cancellation
3313,95971,20211214,2021-12-14,644,1189,6,3,738.17,Customer Cancellation
3314,87290,20240310,2024-03-10,843,1133,5,19,2012.33,Defect
3315,98672,20240117,2024-01-17,1032,1021,1,16,9970.52,Customer Cancellation
3316,82926,20230506,2023-05-06,763,1188,5,11,2252.01,Customer Cancellation
3317,113674,20220823,2022-08-23,224,1087,9,24,10230.77,Customer Cancellation
3318,108931,20250725,2025-07-25,839,1125,10,9,794.37,Customer Cancellation
3319,22482,20210721,2021-07-21,8,1053,10,6,1923.46,Other
3320,11465,20250228,2025-02-28,85,1043,8,1,384.94,Other
3321,51712,20220312,2022-03-12,426,1075,2,7,1126.03,Defect
3322,39609,20250209,2025-02-09,982,1084,4,29,15652.06,Customer Cancellation
3323,88531,20241206,2024-12-06,187,1050,8,9,4236.62,Defect
3324,73975,20250428,2025-04-28,459,1064,6,26,5229.66,Shipping Damage
3325,31188,20240529,2024-05-29,1011,1087,1,5,2692.04,Wrong Configuration
3326,15667,20220310,2022-03-10,135,1124,7,2,186.9,Shipping Damage
3327,79528,20240826,2024-08-26,688,1193,9,7,1484.96,Defect
3328,91739,20241008,2024-10-08,1079,1154,6,32,16667.37,Defect
3329,26387,20250226,2025-02-26,421,1064,8,15,3563.78,Customer Cancellation
3330,17165,20250301,2025-03-01,200,1035,2,6,3330.97,Other
3331,28368,20241029,2024-10-29,436,1032,1,30,13869.47,Other
3332,19958,20251102,2025-11-02,1177,1163,2,16,772.84,Other
3333,54790,20221026,2022-10-26,779,1121,1,2,152.73,Defect
3334,18528,20250123,2025-01-23,308,1147,1,1,820.9,Defect
3335,63913,20240714,2024-07-14,728,1128,5,2,115.27,Defect
3336,79368,20250228,2025-02-28,220,1183,6,3,570.17,Defect
3337,81338,20231226,2023-12-26,70,1119,1,16,22070.25,Wrong Configuration
3338,78704,20210426,2021-04-26,1063,1054,6,11,4341.3,Defect
3339,89397,20210815,2021-08-15,158,1004,4,3,2070.36,Customer Cancellation
3340,15935,20240309,2024-03-09,615,1113,6,1,1810.24,Wrong Configuration
3341,22995,20250609,2025-06-09,905,1000,6,1,795.76,Defect
3342,84999,20240722,2024-07-22,1171,1099,3,5,4177.19,Other
3343,90650,20220624,2022-06-24,843,1115,5,15,18947.12,Defect
3344,96706,20230115,2023-01-15,95,1082,9,1,810.29,Defect
3345,53368,20230227,2023-02-27,579,1114,2,26,31946.94,Customer Cancellation
3346,33590,20250120,2025-01-20,900,1170,9,3,214.97,Defect
3347,70025,20221218,2022-12-18,349,1168,1,36,1937.87,Defect
3348,35457,20230307,2023-03-07,459,1007,6,4,3805.23,Defect
3349,86411,20220918,2022-09-18,602,1166,4,3,178.53,Other
3350,84579,20220312,2022-03-12,724,1138,2,18,1270.14,Defect
3351,49135,20251101,2025-11-01,759,1159,2,8,4399.77,Wrong Configuration
3352,102225,20210323,2021-03-23,316,1076,1,3,435.48,Defect
3353,107812,20231108,2023-11-08,516,1136,8,7,465.92,Wrong Configuration
3354,6246,20210523,2021-05-23,317,1185,1,3,564.22,Wrong Configuration
3355,14166,20220611,2022-06-11,146,1186,7,12,2437.09,Wrong Configuration
3356,30670,20220610,2022-06-10,1150,1038,4,2,1258.41,Customer Cancellation
3357,23031,20240216,2024-02-16,620,1053,6,3,1223.34,Defect
3358,16950,20241201,2024-12-01,578,1108,9,8,12863.04,Customer Cancellation
3359,102069,20250828,2025-08-28,985,1118,1,1,1663.56,Defect
3360,57666,20250128,2025-01-28,678,1120,1,21,1732.42,Wrong Configuration
3361,98571,20251004,2025-10-04,678,1004,1,10,7904.22,Customer Cancellation
3362,28176,20230121,2023-01-21,946,1019,3,11,10620.41,Other
3363,43341,20221019,2022-10-19,180,1175,8,4,241.9,Defect
3364,49184,20250217,2025-02-17,474,1149,1,25,18031.87,Customer Cancellation
3365,45890,20210628,2021-06-28,969,1070,1,1,134.47,Defect
3366,52212,20250808,2025-08-08,1086,1070,9,14,1883.93,Defect
3367,21130,20230426,2023-04-26,70,1018,1,9,10112.32,Defect
3368,52543,20251124,2025-11-24,950,1116,9,4,5930.94,Customer Cancellation
3369,118826,20241005,2024-10-05,688,1170,9,7,492.8,Defect
3370,63633,20250716,2025-07-16,2,1116,5,1,1450.49,Shipping Damage
3371,110916,20220727,2022-07-27,180,1155,8,3,1620.48,Customer Cancellation
3372,57166,20230905,2023-09-05,151,1110,1,1,1635.63,Wrong Configuration
3373,56052,20250709,2025-07-09,1073,1102,5,11,13936.83,Defect
3374,92362,20221108,2022-11-08,1156,1152,1,4,2989.41,Defect
3375,115386,20221231,2022-12-31,630,1046,3,8,3278.1,Customer Cancellation
3376,25098,20221125,2022-11-25,570,1184,6,6,925.36,Defect
3377,70880,20240315,2024-03-15,1130,1009,6,2,1871.82,Other
3378,64696,20240220,2024-02-20,633,1133,1,1,106.87,Customer Cancellation
3379,101452,20250705,2025-07-05,522,1109,8,1,1140.4,Customer Cancellation
3380,119579,20241011,2024-10-11,1006,1094,5,16,12570.76,Defect
3381,111045,20251111,2025-11-11,588,1088,8,1,1008.69,Defect
3382,25900,20230316,2023-03-16,834,1013,9,2,1897.09,Customer Cancellation
3383,87000,20220529,2022-05-29,425,1172,1,66,2831.27,Wrong Configuration
3384,80875,20211110,2021-11-10,755,1193,1,13,2238.04,Wrong Configuration
3385,79117,20231023,2023-10-23,203,1121,7,1,88.95,Customer Cancellation
3386,117000,20240409,2024-04-09,163,1067,8,4,608.22,Customer Cancellation
3387,90042,20250329,2025-03-29,971,1184,6,5,880.02,Customer Cancellation
3388,53573,20211010,2021-10-10,506,1106,4,1,1293.6,Defect
3389,46564,20230313,2023-03-13,1041,1123,4,11,837.72,Defect
3390,43333,20250301,2025-03-01,1152,1024,6,23,12000.37,Wrong Configuration
3391,37860,20241110,2024-11-10,356,1116,5,1,1662.12,Wrong Configuration
3392,28826,20251001,2025-10-01,146,1044,7,12,4528.28,Defect
3393,60247,20210715,2021-07-15,678,1095,1,27,12388.46,Defect
3394,92596,20230219,2023-02-19,479,1083,1,8,5650.62,Other
3395,115737,20250926,2025-09-26,793,1016,4,14,12638.9,Customer Cancellation
3396,89635,20230302,2023-03-02,1056,1138,2,1,86.28,Shipping Damage
3397,82211,20241130,2024-11-30,459,1097,6,32,20912.18,Other
3398,17815,20251007,2025-10-07,18,1045,6,1,445.02,Other
3399,10667,20230313,2023-03-13,165,1121,1,3,251.86,Defect
3400,77439,20210619,2021-06-19,1115,1076,5,1,155.21,Defect
3401,50590,20240601,2024-06-01,760,1139,4,6,556.63,Customer Cancellation
3402,46424,20221006,2022-10-06,903,1112,10,26,33916.25,Wrong Configuration
3403,21895,20210221,2021-02-21,413,1197,1,6,1218.09,Shipping Damage
3404,64693,20250601,2025-06-01,1198,1102,2,1,1552.43,Customer Cancellation
3405,22989,20210219,2021-02-19,636,1190,9,3,614.45,Wrong Configuration
3406,30636,20240715,2024-07-15,257,1073,2,4,627.72,Shipping Damage
3407,63778,20230418,2023-04-18,262,1031,9,4,2852.09,Defect
3408,19538,20230226,2023-02-26,1196,1048,2,2,1048.5,Defect
3409,78142,20211212,2021-12-12,689,1119,1,43,60991.29,Defect
3410,82089,20220808,2022-08-08,578,1055,9,21,7882.81,Customer Cancellation
3411,15193,20250908,2025-09-08,988,1026,7,12,7766.91,Defect
3412,118077,20240717,2024-07-17,459,1009,6,1,809.89,Other
3413,42362,20251021,2025-10-21,467,1075,6,12,1940.76,Wrong Configuration
3414,12800,20210309,2021-03-09,1135,1189,2,4,855.49,Other
3415,4814,20221126,2022-11-26,869,1130,10,9,579.75,Other
3416,5174,20240920,2024-09-20,326,1040,6,8,2915.09,Other
3417,38618,20240320,2024-03-20,702,1056,3,6,2300.65,Other
3418,92452,20250728,2025-07-28,488,1045,1,1,416.67,Wrong Configuration
3419,116400,20250121,2025-01-21,451,1041,4,5,1341.83,Defect
3420,13362,20220224,2022-02-24,707,1018,4,5,4291.61,Wrong Configuration
3421,109001,20240126,2024-01-26,582,1058,5,9,4292.66,Wrong Configuration
3422,91389,20211222,2021-12-22,332,1077,5,6,744.51,Defect
3423,6668,20240411,2024-04-11,712,1032,8,6,3466.89,Defect
3424,44968,20220112,2022-01-12,1064,1005,5,26,17661.9,Other
3425,73457,20250221,2025-02-21,439,1170,2,2,130.4,Shipping Damage
3426,47817,20220821,2022-08-21,1075,1150,4,5,3134.85,Wrong Configuration
3427,83650,20210719,2021-07-19,395,1076,8,18,2267.41,Wrong Configuration
3428,18064,20220219,2022-02-19,697,1169,1,26,907.92,Customer Cancellation
3429,59653,20230921,2023-09-21,411,1067,6,41,6546.92,Other
3430,80575,20241214,2024-12-14,989,1047,4,1,624.78,Defect
3431,40204,20210727,2021-07-27,696,1045,7,5,1805.95,Other
3432,98673,20251023,2025-10-23,923,1184,8,17,2866.87,Customer Cancellation
3433,5217,20211108,2021-11-08,573,1016,3,4,3729.42,Defect
3434,20797,20221125,2022-11-25,249,1083,1,5,3773.14,Shipping Damage
3435,31500,20220502,2022-05-02,701,1048,6,4,1885.03,Defect
3436,23769,20221214,2022-12-14,582,1093,5,10,6926.27,Shipping Damage
3437,48318,20240805,2024-08-05,833,1186,3,7,1818.74,Other
3438,79378,20230930,2023-09-30,539,1138,6,6,484.81,Wrong Configuration
3439,70734,20210607,2021-06-07,488,1136,1,4,284.02,Wrong Configuration
3440,66517,20220509,2022-05-09,780,1109,1,1,1230.85,Shipping Damage
3441,77516,20231125,2023-11-25,750,1159,4,4,2244.28,Wrong Configuration
3442,6517,20240413,2024-04-13,592,1033,2,8,4915.05,Defect
3443,41135,20220123,2022-01-23,381,1143,8,15,9537.2,Shipping Damage
3444,91047,20210910,2021-09-10,642,1128,4,11,602.62,Defect
3445,36069,20210607,2021-06-07,469,1188,1,3,568.66,Wrong Configuration
3446,104768,20240223,2024-02-23,621,1042,8,7,3009.03,Customer Cancellation
3447,6187,20250110,2025-01-10,687,1088,3,15,15070.32,Customer Cancellation
3448,53059,20220914,2022-09-14,678,1183,1,11,1531.87,Defect
3449,111152,20210706,2021-07-06,164,1022,9,2,1245.59,Customer Cancellation
3450,67973,20240617,2024-06-17,318,1022,6,15,9260.87,Shipping Damage
3451,62450,20250525,2025-05-25,738,1088,3,1,885.66,Wrong Configuration
3452,109171,20250418,2025-04-18,869,1181,10,19,3790.73,Defect
3453,77050,20250612,2025-06-12,55,1067,4,55,10843.33,Wrong Configuration
3454,66606,20231222,2023-12-22,871,1128,1,2,105.19,Other
3455,80133,20221223,2022-12-23,228,1196,1,1,199.55,Customer Cancellation
3456,38870,20211030,2021-10-30,663,1032,5,12,6217.64,Defect
3457,42759,20210924,2021-09-24,982,1185,4,20,4635.35,Wrong Configuration
3458,93440,20251007,2025-10-07,1129,1090,1,2,1437.01,Customer Cancellation
3459,15715,20241103,2024-11-03,670,1124,5,4,414.9,Shipping Damage
3460,42593,20220225,2022-02-25,864,1052,6,6,2578.58,Wrong Configuration
3461,83929,20221012,2022-10-12,763,1117,5,3,2902.33,Wrong Configuration
3462,10724,20211225,2021-12-25,1164,1009,9,3,2558.05,Wrong Configuration
3463,27966,20250930,2025-09-30,542,1062,8,8,1694.42,Wrong Configuration
3464,30507,20210503,2021-05-03,361,1094,6,8,6204.7,Customer Cancellation
3465,39058,20250414,2025-04-14,486,1087,1,49,19659.45,Defect
3466,29775,20241203,2024-12-03,246,1038,4,16,8759.86,Shipping Damage
3467,71656,20230212,2023-02-12,711,1096,2,30,25683.62,Defect
3468,32709,20250427,2025-04-27,625,1065,4,8,1166.68,Other
3469,82841,20240512,2024-05-12,1079,1075,6,31,4963.09,Customer Cancellation
3470,30627,20250605,2025-06-05,944,1141,5,25,14697.48,Wrong Configuration
3471,114189,20251222,2025-12-22,161,1082,6,8,6886.46,Shipping Damage
3472,90960,20210129,2021-01-29,539,1099,6,5,4166.76,Defect
3473,74251,20220511,2022-05-11,318,1022,6,9,5033.83,Defect
3474,102395,20210627,2021-06-27,756,1136,2,7,533.63,Customer Cancellation
3475,51296,20240107,2024-01-07,349,1189,1,13,3120.55,Wrong Configuration
3476,51271,20210128,2021-01-28,489,1151,2,3,1442.6,Other
3477,40953,20220110,2022-01-10,891,1179,6,21,890.6,Customer Cancellation
3478,5810,20220728,2022-07-28,578,1186,9,49,9300.66,Defect
3479,105940,20221105,2022-11-05,842,1104,1,20,18336.77,Customer Cancellation
3480,118341,20250716,2025-07-16,968,1188,7,1,259.18,Wrong Configuration
3481,75174,20210116,2021-01-16,421,1132,8,1,68.07,Defect
3482,69574,20210313,2021-03-13,921,1053,5,7,2240.95,Shipping Damage
3483,67641,20210317,2021-03-17,467,1161,6,3,166.4,Wrong Configuration
3484,94263,20220510,2022-05-10,1077,1103,9,9,12876.75,Defect
3485,19142,20240908,2024-09-08,380,1128,2,1,58.56,Shipping Damage
3486,71589,20220811,2022-08-11,1020,1119,4,8,10609.06,Defect
3487,15977,20250423,2025-04-23,1133,1017,10,26,24518.78,Defect
3488,114947,20210522,2021-05-22,488,1026,1,6,3194.7,Wrong Configuration
3489,77986,20240920,2024-09-20,459,1044,6,4,1515.28,Wrong Configuration
3490,33152,20241018,2024-10-18,798,1049,1,1,343.28,Customer Cancellation
3491,67098,20230313,2023-03-13,666,1053,5,1,393.02,Defect
3492,69565,20251205,2025-12-05,834,1130,9,4,358.97,Other
3493,9130,20220305,2022-03-05,726,1165,10,1,56.42,Customer Cancellation
3494,43975,20240317,2024-03-17,1132,1119,3,14,20405.87,Defect
3495,53855,20221227,2022-12-27,275,1161,10,10,571.12,Defect
3496,109478,20240530,2024-05-30,537,1051,5,1,440.52,Wrong Configuration
3497,15892,20250908,2025-09-08,108,1099,10,5,4506.5,Customer Cancellation
3498,33193,20250826,2025-08-26,569,1068,3,10,1740.95,Defect
3499,83042,20210605,2021-06-05,860,1112,6,1,1387.31,Shipping Damage
3500,44162,20210413,2021-04-13,1070,1119,7,7,9846.27,Wrong Configuration
3501,108258,20220703,2022-07-03,297,1185,1,11,2276.75,Customer Cancellation
3502,18628,20251203,2025-12-03,344,1117,6,1,964.01,Shipping Damage
3503,117926,20231216,2023-12-16,607,1113,1,24,31737.12,Defect
3504,116754,20251115,2025-11-15,111,1125,1,32,2762.76,Shipping Damage
3505,11233,20240830,2024-08-30,1071,1173,5,4,214.2,Shipping Damage
3506,6453,20230627,2023-06-27,831,1067,4,6,1155.8,Defect
3507,35989,20221110,2022-11-10,1073,1168,5,16,980.62,Defect
3508,9790,20230712,2023-07-12,10,1173,9,1,53.91,Other
3509,6852,20241213,2024-12-13,1134,1166,1,2,125.17,Customer Cancellation
3510,89247,20250912,2025-09-12,793,1058,4,12,6204.82,Customer Cancellation
3511,55991,20230325,2023-03-25,164,1177,9,14,674.13,Shipping Damage
3512,51033,20211103,2021-11-03,680,1060,8,3,483.06,Customer Cancellation
3513,54976,20241102,2024-11-02,290,1083,1,1,792.76,Customer Cancellation
3514,89137,20220317,2022-03-17,1055,1177,2,1,42.09,Wrong Configuration
3515,46914,20250518,2025-05-18,1198,1189,2,2,570.83,Customer Cancellation
3516,108834,20211019,2021-10-19,262,1020,9,2,886.26,Defect
3517,38353,20210604,2021-06-04,839,1180,10,1,256.33,Wrong Configuration
3518,77728,20250531,2025-05-31,1000,1052,1,1,444.72,Shipping Damage
3519,93269,20240526,2024-05-26,1075,1051,4,6,2596.44,Shipping Damage
3520,64997,20230117,2023-01-17,644,1193,6,5,1046.14,Shipping Damage
3521,66050,20251114,2025-11-14,421,1003,8,5,6480.66,Defect
3522,70582,20230422,2023-04-22,763,1162,5,14,842.57,Wrong Configuration
3523,79229,20220528,2022-05-28,58,1162,8,14,827.3,Wrong Configuration
3524,107746,20250807,2025-08-07,62,1197,8,1,192.83,Shipping Damage
3525,112085,20240709,2024-07-09,100,1128,10,16,851.9,Wrong Configuration
3526,94205,20250412,2025-04-12,625,1181,4,4,961.83,Wrong Configuration
3527,64303,20221013,2022-10-13,186,1038,1,22,12779.98,Customer Cancellation
3528,81180,20210809,2021-08-09,386,1077,4,18,2217.97,Defect
3529,82277,20250227,2025-02-27,415,1033,5,13,7923.76,Defect
3530,47829,20240408,2024-04-08,20,1139,4,2,196.24,Customer Cancellation
3531,90296,20241104,2024-11-04,80,1114,2,1,1639.85,Defect
3532,94408,20240116,2024-01-16,157,1124,1,58,4578.52,Defect
3533,1473,20211109,2021-11-09,840,1017,2,22,17902.77,Defect
3534,83477,20250920,2025-09-20,476,1047,3,2,1264.92,Customer Cancellation
3535,106657,20250716,2025-07-16,1110,1162,5,28,1585.55,Defect
3536,93491,20220421,2022-04-21,311,1034,6,15,8955.93,Other
3537,14791,20250124,2025-01-24,1039,1057,2,30,13160.76,Defect
3538,28493,20210614,2021-06-14,1163,1004,9,1,817.5,Defect
3539,47436,20250113,2025-01-13,85,1195,8,3,723.76,Wrong Configuration
3540,16371,20250125,2025-01-25,633,1126,1,5,332.01,Defect
3541,101635,20211030,2021-10-30,729,1125,2,7,473.73,Wrong Configuration
3542,36906,20250227,2025-02-27,1200,1075,5,2,350.98,Other
3543,99580,20240128,2024-01-28,149,1085,8,21,15664.46,Defect
3544,83882,20221211,2022-12-11,666,1159,5,5,2826.15,Wrong Configuration
3545,80287,20241126,2024-11-26,56,1031,6,1,672.37,Customer Cancellation
3546,2443,20240117,2024-01-17,466,1086,6,18,14071.74,Customer Cancellation
3547,65601,20230803,2023-08-03,474,1015,1,25,20248.06,Customer Cancellation
3548,22183,20241222,2024-12-22,57,1012,7,9,9316.09,Shipping Damage
3549,14793,20250813,2025-08-13,738,1112,3,1,1522.36,Wrong Configuration
3550,1236,20220930,2022-09-30,408,1136,4,3,229.88,Customer Cancellation
3551,105188,20241109,2024-11-09,459,1010,6,15,15872.58,Customer Cancellation
3552,107094,20241105,2024-11-05,657,1163,7,3,136.0,Wrong Configuration
3553,20249,20240131,2024-01-31,41,1032,4,14,7575.66,Customer Cancellation
3554,98362,20240802,2024-08-02,468,1056,5,14,6146.84,Customer Cancellation
3555,78517,20240223,2024-02-23,747,1153,6,14,8295.48,Customer Cancellation
3556,44993,20221023,2022-10-23,452,1062,1,1,211.46,Defect
3557,89570,20250526,2025-05-26,577,1110,10,5,8001.69,Defect
3558,25750,20230512,2023-05-12,493,1170,6,14,806.91,Defect
3559,57475,20220408,2022-04-08,356,1115,5,1,1480.23,Defect
3560,53377,20251020,2025-10-20,303,1042,1,6,2297.03,Customer Cancellation
3561,71480,20230303,2023-03-03,17,1031,1,13,7637.69,Defect
3562,58420,20250918,2025-09-18,1086,1069,9,37,7417.83,Customer Cancellation
3563,93047,20220820,2022-08-20,1152,1196,6,31,4858.11,Defect
3564,110748,20231020,2023-10-20,345,1130,6,4,309.33,Other
3565,5375,20230311,2023-03-11,298,1188,10,3,724.23,Defect
3566,115241,20210111,2021-01-11,501,1035,5,10,4629.84,Defect
3567,112105,20241119,2024-11-19,588,1128,8,9,499.52,Shipping Damage
3568,79895,20250305,2025-03-05,752,1097,10,12,8294.94,Wrong Configuration
3569,109896,20240103,2024-01-03,1077,1189,9,32,8159.09,Defect
3570,91014,20221224,2022-12-24,939,1095,6,16,6816.01,Defect
3571,13239,20250605,2025-06-05,577,1078,10,1,281.02,Customer Cancellation
3572,67669,20230401,2023-04-01,991,1059,7,21,8056.45,Other
3573,53509,20240103,2024-01-03,529,1003,6,1,1243.14,Wrong Configuration
3574,110674,20210123,2021-01-23,1154,1063,1,4,690.62,Wrong Configuration
3575,16671,20230624,2023-06-24,588,1053,8,31,12440.02,Defect
3576,28117,20241125,2024-11-25,530,1076,5,8,1191.29,Defect
3577,1865,20241019,2024-10-19,1073,1070,5,11,1486.02,Wrong Configuration
3578,112056,20211018,2021-10-18,141,1193,4,7,1162.63,Wrong Configuration
3579,41414,20230410,2023-04-10,783,1074,4,1,124.72,Customer Cancellation
3580,85975,20230427,2023-04-27,836,1161,1,1,64.26,Wrong Configuration
3581,77177,20250818,2025-08-18,186,1089,1,14,10566.45,Shipping Damage
3582,117957,20250517,2025-05-17,536,1139,7,1,108.12,Customer Cancellation
3583,8312,20220318,2022-03-18,524,1071,7,12,1511.28,Defect
3584,56192,20230716,2023-07-16,305,1195,8,7,1544.07,Shipping Damage
3585,44751,20230215,2023-02-15,478,1109,5,1,1291.08,Customer Cancellation
3586,108809,20230312,2023-03-12,722,1041,8,15,3947.27,Wrong Configuration
3587,22429,20230825,2023-08-25,61,1044,4,1,378.45,Customer Cancellation
3588,9637,20230115,2023-01-15,124,1077,3,43,5343.96,Other
3589,63828,20231126,2023-11-26,606,1140,1,24,21846.17,Shipping Damage
3590,79792,20221030,2022-10-30,118,1054,3,3,1474.15,Shipping Damage
3591,52786,20220515,2022-05-15,349,1168,1,31,1513.81,Customer Cancellation
3592,43812,20251029,2025-10-29,743,1091,1,1,885.89,Wrong Configuration
3593,118244,20230311,2023-03-11,819,1188,8,2,488.64,Shipping Damage
3594,49853,20230113,2023-01-13,678,1193,1,13,2056.56,Other
3595,26368,20241224,2024-12-24,902,1088,6,11,9605.43,Wrong Configuration
3596,21251,20250718,2025-07-18,1126,1076,4,9,1296.95,Other
3597,10836,20240222,2024-02-22,888,1023,3,1,615.77,Customer Cancellation
3598,89799,20250309,2025-03-09,71,1014,10,4,5569.54,Customer Cancellation
3599,27472,20230622,2023-06-22,578,1077,9,20,2565.72,Customer Cancellation
3600,35827,20230802,2023-08-02,498,1193,2,1,193.91,Customer Cancellation
3601,43167,20221003,2022-10-03,305,1167,8,1,52.07,Other
3602,104269,20210910,2021-09-10,617,1032,1,3,1398.1,Defect
3603,89911,20210607,2021-06-07,338,1053,1,18,5936.82,Wrong Configuration
3604,73495,20220904,2022-09-04,8,1015,10,10,7499.89,Customer Cancellation
3605,98970,20230325,2023-03-25,130,1171,6,7,375.21,Customer Cancellation
3606,48468,20211128,2021-11-28,357,1054,8,29,12311.99,Defect
3607,21935,20250905,2025-09-05,1075,1000,4,11,7550.14,Other
3608,20341,20250211,2025-02-11,84,1095,1,2,1162.93,Defect
3609,31802,20251008,2025-10-08,542,1046,8,34,18967.05,Shipping Damage
3610,45362,20230410,2023-04-10,678,1126,1,6,349.75,Wrong Configuration
3611,49111,20240211,2024-02-11,1026,1161,6,7,520.76,Defect
3612,59878,20241024,2024-10-24,551,1186,1,11,2615.41,Wrong Configuration
3613,35509,20210712,2021-07-12,861,1086,1,23,14996.16,Defect
3614,44610,20211007,2021-10-07,77,1083,5,3,2242.77,Defect
3615,106029,20240508,2024-05-08,1148,1171,8,3,152.98,Wrong Configuration
3616,93857,20250118,2025-01-18,1161,1019,3,3,3434.57,Customer Cancellation
3617,49190,20231025,2023-10-25,898,1067,3,17,3228.21,Wrong Configuration
3618,33708,20231027,2023-10-27,1148,1090,8,5,3542.62,Customer Cancellation
3619,65834,20230307,2023-03-07,298,1060,10,2,305.53,Defect
3620,8876,20220807,2022-08-07,511,1088,7,21,18806.85,Other
3621,40723,20220120,2022-01-20,124,1092,3,22,20215.64,Defect
3622,14702,20250217,2025-02-17,246,1095,4,12,6920.15,Other
3623,77944,20240103,2024-01-03,1123,1128,4,1,58.32,Defect
3624,57999,20221231,2022-12-31,621,1035,8,12,5947.3,Wrong Configuration
3625,101100,20221013,2022-10-13,579,1059,2,34,12330.63,Defect
3626,37216,20240223,2024-02-23,616,1027,9,8,4007.86,Defect
3627,70791,20240221,2024-02-21,539,1115,6,2,2910.91,Wrong Configuration
3628,39576,20250218,2025-02-18,309,1151,8,5,3195.68,Defect
3629,59178,20210317,2021-03-17,678,1112,1,20,25876.63,Defect
3630,90263,20241119,2024-11-19,212,1175,3,17,1054.41,Other
3631,43471,20210412,2021-04-12,372,1033,1,3,1707.77,Defect
3632,56286,20241010,2024-10-10,275,1048,10,6,3614.19,Shipping Damage
3633,5639,20210729,2021-07-29,148,1009,1,2,1473.58,Customer Cancellation
3634,36169,20250426,2025-04-26,307,1164,4,4,185.15,Customer Cancellation
3635,33238,20211024,2021-10-24,678,1023,1,12,6603.77,Other
3636,117829,20251112,2025-11-12,1075,1054,4,16,7186.9,Defect
3637,15761,20240817,2024-08-17,188,1047,6,20,9600.22,Shipping Damage
3638,26562,20230526,2023-05-26,337,1113,1,10,16935.82,Defect
3639,61705,20211106,2021-11-06,678,1057,1,6,2341.33,Defect
3640,118545,20240930,2024-09-30,1025,1110,6,1,1599.75,Other
3641,66055,20240327,2024-03-27,345,1081,6,12,8526.53,Shipping Damage
3642,39095,20241113,2024-11-13,493,1032,6,26,13799.21,Wrong Configuration
3643,99208,20240528,2024-05-28,191,1196,1,2,378.24,Other
3644,40167,20231210,2023-12-10,8,1033,10,8,4290.78,Defect
3645,84871,20250131,2025-01-31,575,1199,6,7,1964.59,Shipping Damage
3646,97480,20250904,2025-09-04,1096,1082,2,2,1710.56,Customer Cancellation
3647,118048,20240722,2024-07-22,860,1085,6,12,9200.47,Defect
3648,9221,20230403,2023-04-03,901,1163,9,29,1106.49,Wrong Configuration
3649,101069,20220917,2022-09-17,859,1186,8,9,2242.69,Defect
3650,62840,20250326,2025-03-26,244,1112,3,1,1580.88,Defect
3651,106710,20241215,2024-12-15,1073,1097,5,11,7389.97,Defect
3652,78010,20250922,2025-09-22,2,1181,5,3,708.85,Defect
3653,86429,20240206,2024-02-06,694,1022,7,21,13223.12,Shipping Damage
3654,104052,20241013,2024-10-13,570,1094,6,11,8979.51,Wrong Configuration
3655,117015,20250819,2025-08-19,137,1101,2,1,1391.0,Wrong Configuration
3656,116795,20241207,2024-12-07,120,1003,2,2,2254.65,Wrong Configuration
3657,79602,20250807,2025-08-07,558,1168,10,13,719.24,Wrong Configuration
3658,88894,20230517,2023-05-17,991,1168,7,2,118.53,Shipping Damage
3659,73343,20220920,2022-09-20,1005,1175,2,1,58.54,Defect
3660,88582,20230320,2023-03-20,425,1137,1,8,537.6,Defect
3661,88726,20230504,2023-05-04,979,1006,10,12,7040.84,Defect
3662,21139,20220608,2022-06-08,896,1100,7,4,6120.95,Customer Cancellation
