opportunity_id,created_date,customer_id,product_group,sales_rep_id,stage,expected_value_eur,win_probability,expected_close_date,created_date_id,weighted_pipeline_eur
13547,2025-06-29,3,Industrial Scanner,38,Lead,27668.84,0.549,2025-07-29,20250629,15190.19
13548,2023-07-29,15,Medical Sensor,3,Closed Won,32129.81,0.361,2024-02-20,20230729,11598.86
13549,2021-02-13,164,Tablet Enterprise,16,Closed Won,12504.25,0.465,2021-04-01,20210213,5814.48
13550,2023-01-12,575,Tablet Enterprise,70,Qualified,5953.75,0.255,2023-07-13,20230112,1518.21
13551,2021-02-25,279,Industrial Scanner,27,Qualified,25634.37,0.507,2021-08-10,20210225,12996.63
13552,2024-03-14,856,Laptop Pro,36,Closed Lost,8233.95,0.065,2024-08-15,20240314,535.21
13553,2022-03-08,578,Laptop Standard,81,Lead,5673.33,0.203,2022-08-31,20220308,1151.69
13554,2025-07-23,959,Laptop Pro,57,Qualified,12743.97,0.449,2026-01-06,20250723,5722.04
13555,2025-07-10,133,Laptop Pro,37,Closed Won,7706.37,0.321,2026-02-13,20250710,2473.74
13556,2022-09-17,982,Medical Sensor,41,Lead,83584.69,0.58,2023-04-15,20220917,48479.12
13557,2024-03-06,473,Tablet Enterprise,11,Qualified,17081.22,0.582,2024-07-19,20240306,9941.27
13558,2024-12-24,570,Medical Sensor,26,Qualified,10522.05,0.823,2025-01-30,20241224,8659.65
13559,2023-03-03,553,Service Contract,36,Lead,65789.66,0.364,2023-09-06,20230303,23947.44
13560,2025-03-06,1077,Accessory Kit,68,Proposal,12938.34,0.405,2025-04-15,20250306,5240.03
13561,2025-02-07,369,Monitoring Device,70,Proposal,11610.0,0.166,2025-08-01,20250207,1927.26
13562,2023-03-08,405,Industrial Scanner,32,Lead,4997.75,0.575,2023-04-18,20230308,2873.71
13563,2023-09-29,798,Tablet Enterprise,36,Negotiation,46110.39,0.099,2024-05-02,20230929,4564.93
13564,2021-08-05,479,Laptop Pro,49,Negotiation,8869.0,0.454,2021-11-05,20210805,4026.53
13565,2025-08-28,347,Industrial Scanner,10,Closed Won,38509.75,0.15,2025-10-22,20250828,5776.46
13566,2022-10-17,257,Medical Sensor,31,Qualified,6807.62,0.338,2023-01-08,20221017,2300.98
13567,2023-02-01,454,Connectivity Module,10,Lead,21817.43,0.56,2023-05-18,20230201,12217.76
13568,2024-09-25,712,Tablet Enterprise,76,Proposal,67910.26,0.6,2024-10-21,20240925,40746.16
13569,2021-07-05,763,Laptop Standard,63,Lead,236414.1,0.41,2021-11-22,20210705,96929.78
13570,2022-05-06,114,Connectivity Module,1,Qualified,42152.66,0.5,2022-11-08,20220506,21076.33
13571,2024-09-21,82,Connectivity Module,13,Lead,168344.76,0.478,2025-04-06,20240921,80468.8
13572,2025-02-27,185,Monitoring Device,32,Proposal,29606.97,0.752,2025-05-26,20250227,22264.44
13573,2024-06-18,139,Laptop Standard,44,Proposal,84048.01,0.066,2024-09-09,20240618,5547.17
13574,2022-09-10,607,Connectivity Module,39,Lead,28441.6,0.405,2023-02-28,20220910,11518.85
13575,2025-11-12,1177,Monitoring Device,8,Negotiation,7455.95,0.265,2026-04-22,20251112,1975.83
13576,2024-03-04,696,Accessory Kit,67,Proposal,49041.88,0.225,2024-06-30,20240304,11034.42
13577,2023-05-26,1026,Accessory Kit,58,Lead,42778.85,0.338,2023-10-14,20230526,14459.25
13578,2022-01-11,826,Tablet Enterprise,14,Negotiation,139822.62,0.615,2022-03-04,20220111,85990.91
13579,2024-12-28,1046,Laptop Pro,58,Lead,32063.8,0.14,2025-07-10,20241228,4488.93
13580,2024-01-29,315,Monitoring Device,6,Qualified,22748.62,0.604,2024-05-03,20240129,13740.17
13581,2022-12-06,312,Industrial Scanner,41,Closed Won,13363.34,0.701,2023-04-01,20221206,9367.7
13582,2022-05-02,738,Monitoring Device,74,Closed Won,98257.36,0.243,2022-08-22,20220502,23876.54
13583,2023-04-22,550,Connectivity Module,25,Closed Won,11001.63,0.472,2023-10-30,20230422,5192.77
13584,2023-09-26,949,Tablet Enterprise,10,Proposal,10513.68,0.502,2024-02-28,20230926,5277.87
13585,2025-02-10,1149,Connectivity Module,36,Qualified,168453.54,0.412,2025-07-26,20250210,69402.86
13586,2023-08-05,1185,Monitoring Device,41,Qualified,19110.61,0.086,2024-01-17,20230805,1643.51
13587,2023-08-25,569,Service Contract,45,Proposal,19307.61,0.824,2024-03-04,20230825,15909.47
13588,2021-08-05,1028,Laptop Pro,67,Lead,6246.01,0.303,2022-03-12,20210805,1892.54
13589,2025-08-28,122,Laptop Standard,67,Proposal,13003.4,0.48,2025-11-23,20250828,6241.63
13590,2024-12-31,1187,Laptop Standard,14,Closed Lost,8558.11,0.214,2025-06-09,20241231,1831.44
13591,2025-09-17,503,Medical Sensor,1,Proposal,27561.8,0.823,2025-11-02,20250917,22683.36
13592,2023-06-04,107,Service Contract,43,Qualified,6103.61,0.31,2023-07-09,20230604,1892.12
13593,2023-06-04,757,Laptop Standard,34,Negotiation,7433.37,0.204,2023-10-11,20230604,1516.41
13594,2022-02-04,1120,Laptop Pro,9,Negotiation,14500.67,0.243,2022-07-22,20220204,3523.66
13595,2022-01-24,158,Laptop Standard,20,Proposal,253739.45,0.235,2022-03-27,20220124,59628.77
13596,2025-08-20,634,Legacy Workstation,79,Proposal,27599.04,0.269,2025-11-15,20250820,7424.14
13597,2023-08-24,326,Laptop Pro,6,Qualified,49271.72,0.557,2023-11-28,20230824,27444.35
13598,2022-08-11,106,Laptop Pro,79,Lead,18141.29,0.571,2023-02-08,20220811,10358.68
13599,2025-03-01,725,Monitoring Device,21,Proposal,24280.51,0.592,2025-07-02,20250301,14374.06
13600,2023-08-13,759,Laptop Pro,46,Closed Won,13158.9,0.529,2023-10-07,20230813,6961.06
13601,2022-12-27,399,Medical Sensor,1,Proposal,28383.89,0.649,2023-02-04,20221227,18421.14
13602,2022-02-27,58,Service Contract,73,Qualified,24663.57,0.188,2022-07-22,20220227,4636.75
13603,2023-09-29,437,Monitoring Device,72,Closed Won,15978.51,0.173,2023-11-23,20230929,2764.28
13604,2021-04-24,688,Accessory Kit,13,Lead,107136.66,0.331,2021-07-14,20210424,35462.23
13605,2023-03-21,454,Service Contract,41,Proposal,12308.33,0.319,2023-08-11,20230321,3926.36
13606,2023-02-25,456,Connectivity Module,26,Lead,21880.45,0.204,2023-05-08,20230225,4463.61
13607,2022-12-08,678,Tablet Enterprise,66,Qualified,33050.31,0.205,2023-03-14,20221208,6775.31
13608,2022-04-06,843,Connectivity Module,6,Closed Won,108419.44,0.195,2022-07-18,20220406,21141.79
13609,2025-12-17,266,Laptop Standard,48,Qualified,16259.7,0.294,2026-03-15,20251217,4780.35
13610,2025-04-04,428,Service Contract,12,Closed Won,22097.88,0.802,2025-07-15,20250404,17722.5
13611,2025-04-12,747,Medical Sensor,71,Qualified,36747.72,0.397,2025-07-12,20250412,14588.84
13612,2021-02-15,664,Laptop Standard,2,Closed Lost,23856.34,0.135,2021-05-21,20210215,3220.61
13613,2022-08-30,259,Medical Sensor,84,Qualified,30552.08,0.057,2022-09-22,20220830,1741.47
13614,2025-07-20,310,Medical Sensor,19,Qualified,3231.21,0.371,2025-08-22,20250720,1198.78
13615,2021-05-03,988,Connectivity Module,74,Lead,84852.91,0.525,2021-07-19,20210503,44547.78
13616,2023-01-31,949,Laptop Pro,76,Qualified,4786.39,0.076,2023-05-23,20230131,363.77
13617,2024-01-17,965,Industrial Scanner,62,Closed Won,15859.83,0.666,2024-08-18,20240117,10562.65
13618,2022-12-08,459,Industrial Scanner,8,Lead,107886.28,0.304,2023-01-22,20221208,32797.43
13619,2021-12-23,275,Industrial Scanner,79,Negotiation,12807.62,0.583,2022-07-29,20211223,7466.84
13620,2024-03-29,872,Tablet Enterprise,60,Closed Won,59826.61,0.476,2024-06-27,20240329,28477.47
13621,2024-06-02,14,Accessory Kit,65,Closed Lost,20696.68,0.368,2024-10-02,20240602,7616.38
13622,2022-10-25,940,Tablet Enterprise,42,Qualified,10817.84,0.654,2023-04-30,20221025,7074.87
13623,2025-06-09,106,Laptop Pro,25,Lead,9822.63,0.463,2025-07-12,20250609,4547.88
13624,2023-11-12,539,Industrial Scanner,56,Qualified,16078.67,0.907,2024-06-17,20231112,14583.35
13625,2023-12-09,826,Monitoring Device,63,Proposal,24176.55,0.012,2024-04-09,20231209,290.12
13626,2024-06-20,1032,Legacy Workstation,27,Proposal,38800.13,0.339,2024-07-26,20240620,13153.24
13627,2021-12-06,12,Accessory Kit,53,Negotiation,41316.61,0.509,2022-04-17,20211206,21030.15
13628,2025-10-31,254,Laptop Pro,7,Negotiation,55006.17,0.743,2026-04-11,20251031,40869.58
13629,2022-08-25,413,Industrial Scanner,6,Closed Lost,4953.86,0.208,2023-02-13,20220825,1030.4
13630,2023-01-14,678,Service Contract,61,Proposal,18289.79,0.461,2023-05-24,20230114,8431.59
13631,2023-07-01,330,Connectivity Module,15,Proposal,39880.93,0.651,2023-07-27,20230701,25962.49
13632,2024-07-07,210,Accessory Kit,40,Qualified,21719.11,0.214,2024-08-23,20240707,4647.89
13633,2024-10-23,988,Laptop Pro,16,Qualified,28472.37,0.149,2025-05-22,20241023,4242.38
13634,2021-01-30,389,Legacy Workstation,15,Closed Won,10373.46,0.808,2021-03-29,20210130,8381.76
13635,2023-04-09,643,Laptop Standard,44,Closed Lost,30628.59,0.28,2023-06-25,20230409,8576.01
13636,2022-04-19,1122,Legacy Workstation,60,Qualified,62232.27,0.713,2022-07-02,20220419,44371.61
13637,2021-07-31,1072,Industrial Scanner,67,Closed Won,11842.83,0.141,2022-03-06,20210731,1669.84
13638,2023-01-17,809,Medical Sensor,50,Qualified,3878.86,0.384,2023-06-01,20230117,1489.48
13639,2021-12-15,1014,Legacy Workstation,40,Closed Won,18081.33,0.357,2022-07-18,20211215,6455.03
13640,2021-11-26,1110,Accessory Kit,7,Negotiation,192603.63,0.44,2022-03-30,20211126,84745.6
13641,2025-06-12,773,Laptop Standard,31,Negotiation,45728.24,0.238,2025-10-27,20250612,10883.32
13642,2024-01-06,232,Laptop Standard,60,Negotiation,14412.11,0.345,2024-05-11,20240106,4972.18
13643,2021-08-17,389,Laptop Standard,24,Closed Lost,18073.86,0.1,2021-11-01,20210817,1807.39
13644,2022-03-27,580,Legacy Workstation,48,Lead,93745.89,0.268,2022-07-26,20220327,25123.9
13645,2025-07-30,776,Service Contract,38,Lead,116718.23,0.302,2025-09-02,20250730,35248.91
13646,2021-11-05,373,Legacy Workstation,2,Lead,19174.39,0.824,2022-01-20,20211105,15799.7
13647,2021-08-20,559,Medical Sensor,40,Qualified,29310.91,0.256,2022-02-21,20210820,7503.59
13648,2025-07-20,817,Medical Sensor,18,Qualified,15644.56,0.389,2025-11-27,20250720,6085.73
13649,2023-10-08,777,Laptop Standard,3,Closed Lost,10633.65,0.582,2024-01-01,20231008,6188.78
13650,2021-01-21,763,Tablet Enterprise,54,Lead,88619.54,0.518,2021-07-18,20210121,45904.92
13651,2025-11-10,521,Legacy Workstation,25,Closed Lost,31207.84,0.541,2026-05-26,20251110,16883.44
13652,2021-05-05,1165,Connectivity Module,59,Lead,217774.78,0.664,2021-08-12,20210505,144602.45
13653,2024-02-01,445,Monitoring Device,2,Lead,118158.09,0.558,2024-04-14,20240201,65932.21
13654,2023-08-01,793,Laptop Standard,65,Lead,46284.04,0.282,2023-09-15,20230801,13052.1
13655,2024-01-03,388,Medical Sensor,65,Qualified,13908.89,0.395,2024-03-15,20240103,5494.01
13656,2024-04-03,474,Monitoring Device,50,Lead,67849.16,0.335,2024-10-30,20240403,22729.47
13657,2024-10-27,763,Legacy Workstation,5,Proposal,32840.34,0.364,2025-02-08,20241027,11953.88
13658,2022-01-21,773,Service Contract,73,Lead,51576.4,0.614,2022-05-13,20220121,31667.91
13659,2023-10-03,559,Legacy Workstation,72,Closed Won,20470.84,0.252,2023-12-06,20231003,5158.65
13660,2022-06-18,208,Laptop Standard,49,Proposal,37773.84,0.498,2023-01-01,20220618,18811.37
13661,2022-09-10,928,Tablet Enterprise,76,Qualified,8948.94,0.764,2022-12-30,20220910,6836.99
13662,2025-07-21,224,Medical Sensor,65,Closed Lost,24548.65,0.617,2025-08-24,20250721,15146.52
13663,2022-11-05,185,Medical Sensor,11,Closed Won,38217.36,0.508,2023-02-10,20221105,19414.42
13664,2021-05-24,915,Accessory Kit,2,Negotiation,9783.68,0.42,2021-07-20,20210524,4109.15
13665,2021-12-08,376,Monitoring Device,40,Lead,23309.47,0.727,2022-05-21,20211208,16945.98
13666,2023-05-28,17,Medical Sensor,62,Closed Lost,7927.31,0.147,2023-12-31,20230528,1165.31
13667,2025-10-22,223,Legacy Workstation,1,Lead,6932.33,0.396,2026-02-21,20251022,2745.2
13668,2022-01-17,297,Connectivity Module,53,Proposal,17510.42,0.208,2022-04-11,20220117,3642.17
13669,2021-02-04,384,Connectivity Module,67,Lead,24006.07,0.067,2021-07-30,20210204,1608.41
13670,2023-12-28,230,Laptop Pro,22,Lead,12651.53,0.301,2024-03-31,20231228,3808.11
13671,2024-03-12,929,Connectivity Module,27,Closed Won,60784.62,0.565,2024-06-26,20240312,34343.31
13672,2024-10-01,380,Monitoring Device,57,Lead,23264.09,0.481,2025-02-14,20241001,11190.03
13673,2023-10-13,84,Accessory Kit,19,Proposal,18748.86,0.482,2023-12-20,20231013,9036.95
13674,2024-02-24,1129,Laptop Pro,48,Lead,5370.7,0.359,2024-04-02,20240224,1928.08
13675,2025-08-18,343,Medical Sensor,37,Closed Lost,25150.06,0.691,2025-10-04,20250818,17378.69
13676,2025-11-24,923,Laptop Pro,8,Negotiation,15510.38,0.728,2026-06-12,20251124,11291.56
13677,2024-09-28,696,Medical Sensor,69,Closed Won,19072.07,0.272,2025-03-25,20240928,5187.6
13678,2025-03-09,349,Service Contract,44,Qualified,10153.58,0.353,2025-07-01,20250309,3584.21
13679,2024-05-15,1041,Accessory Kit,12,Lead,129374.51,0.421,2024-11-10,20240515,54466.67
13680,2023-03-17,1017,Laptop Pro,38,Proposal,51446.77,0.094,2023-05-26,20230317,4836.0
13681,2021-06-23,533,Service Contract,67,Closed Won,470.22,0.853,2021-10-17,20210623,401.1
13682,2025-08-20,349,Laptop Pro,42,Proposal,16155.17,0.486,2026-03-16,20250820,7851.41
13683,2021-07-15,678,Industrial Scanner,39,Proposal,9462.4,0.445,2021-09-01,20210715,4210.77
13684,2021-11-16,802,Laptop Pro,41,Lead,61606.29,0.325,2021-12-16,20211116,20022.04
13685,2025-12-27,1150,Monitoring Device,16,Qualified,25119.35,0.562,2026-02-24,20251227,14117.07
13686,2021-05-30,893,Service Contract,6,Closed Lost,38062.15,0.177,2021-08-15,20210530,6737.0
13687,2022-12-18,197,Laptop Standard,59,Lead,55925.41,0.519,2023-07-17,20221218,29025.29
13688,2024-03-08,250,Legacy Workstation,43,Negotiation,104062.5,0.218,2024-08-22,20240308,22685.62
13689,2023-06-05,199,Laptop Standard,73,Closed Lost,9692.85,0.253,2023-12-10,20230605,2452.29
13690,2023-07-04,1135,Legacy Workstation,10,Negotiation,31663.75,0.181,2023-09-02,20230704,5731.14
13691,2025-08-04,781,Medical Sensor,37,Closed Won,51150.14,0.438,2025-11-29,20250804,22403.76
13692,2023-12-05,569,Monitoring Device,79,Qualified,23596.27,0.099,2024-02-12,20231205,2336.03
13693,2021-07-18,416,Legacy Workstation,66,Proposal,40967.29,0.332,2021-10-30,20210718,13601.14
13694,2022-04-06,175,Monitoring Device,80,Negotiation,63704.88,0.366,2022-11-06,20220406,23315.99
13695,2022-12-11,1082,Laptop Standard,26,Negotiation,3522.57,0.373,2023-03-08,20221211,1313.92
13696,2025-10-18,1178,Accessory Kit,5,Proposal,2295.97,0.43,2025-11-14,20251018,987.27
13697,2025-08-13,1153,Laptop Standard,59,Qualified,15868.86,0.296,2026-02-24,20250813,4697.18
13698,2023-07-12,1155,Accessory Kit,3,Qualified,21096.28,0.134,2024-01-29,20230712,2826.9
13699,2023-12-14,523,Connectivity Module,29,Proposal,30867.35,0.197,2024-06-01,20231214,6080.87
13700,2021-11-20,265,Medical Sensor,19,Lead,47732.77,0.233,2022-01-25,20211120,11121.74
13701,2025-03-05,867,Tablet Enterprise,45,Closed Won,16068.78,0.095,2025-05-10,20250305,1526.53
13702,2021-06-10,489,Accessory Kit,65,Proposal,46171.01,0.542,2021-11-26,20210610,25024.69
13703,2022-12-15,124,Connectivity Module,66,Qualified,20024.52,0.529,2023-04-28,20221215,10592.97
13704,2025-02-02,340,Laptop Standard,61,Lead,31630.75,0.081,2025-06-18,20250202,2562.09
13705,2023-01-05,22,Legacy Workstation,2,Closed Lost,12706.7,0.197,2023-02-14,20230105,2503.22
13706,2025-03-21,435,Accessory Kit,66,Closed Lost,19370.09,0.149,2025-05-03,20250321,2886.14
13707,2021-03-27,131,Accessory Kit,36,Lead,9791.51,0.499,2021-07-10,20210327,4885.96
13708,2023-03-28,747,Medical Sensor,6,Negotiation,6142.43,0.442,2023-08-21,20230328,2714.95
13709,2024-01-24,973,Industrial Scanner,73,Proposal,119008.97,0.451,2024-06-08,20240124,53673.05
13710,2025-11-24,678,Monitoring Device,11,Proposal,14386.77,0.09,2025-12-15,20251124,1294.81
13711,2023-04-23,82,Tablet Enterprise,43,Closed Won,43215.19,0.308,2023-06-13,20230423,13310.28
13712,2021-04-09,349,Laptop Pro,14,Lead,13793.9,0.715,2021-10-09,20210409,9862.64
13713,2025-06-02,345,Laptop Pro,18,Closed Lost,54042.19,0.279,2025-10-07,20250602,15077.77
13714,2021-02-27,1147,Industrial Scanner,61,Closed Lost,26488.59,0.389,2021-09-18,20210227,10304.06
13715,2023-12-24,660,Laptop Pro,62,Lead,10338.04,0.61,2024-01-22,20231224,6306.2
13716,2021-04-24,1025,Laptop Pro,80,Proposal,24710.92,0.682,2021-10-09,20210424,16852.85
13717,2024-11-22,299,Tablet Enterprise,27,Closed Won,83901.37,0.544,2025-06-25,20241122,45642.35
13718,2021-10-19,511,Monitoring Device,1,Proposal,46866.14,0.263,2022-01-08,20211019,12325.79
13719,2023-10-13,949,Industrial Scanner,64,Qualified,56564.69,0.685,2024-03-25,20231013,38746.81
13720,2024-05-13,616,Accessory Kit,60,Closed Won,122579.59,0.303,2024-07-18,20240513,37141.62
13721,2021-12-06,1010,Industrial Scanner,27,Proposal,27635.61,0.309,2022-05-17,20211206,8539.4
13722,2024-03-21,496,Connectivity Module,19,Lead,10917.05,0.37,2024-04-28,20240321,4039.31
13723,2023-07-04,287,Laptop Pro,22,Proposal,2988.15,0.21,2023-12-08,20230704,627.51
13724,2022-09-25,657,Legacy Workstation,13,Negotiation,15995.63,0.601,2023-02-02,20220925,9613.37
13725,2021-09-20,1026,Legacy Workstation,18,Lead,29108.2,0.745,2022-02-03,20210920,21685.61
13726,2025-06-11,179,Connectivity Module,35,Negotiation,73826.05,0.303,2025-09-02,20250611,22369.29
13727,2024-05-03,975,Medical Sensor,78,Lead,42194.0,0.686,2024-07-16,20240503,28945.08
13728,2022-12-04,826,Monitoring Device,49,Lead,32381.42,0.898,2023-05-12,20221204,29078.52
13729,2023-06-20,1148,Medical Sensor,82,Qualified,63654.89,0.335,2023-10-11,20230620,21324.39
13730,2024-05-10,786,Legacy Workstation,2,Lead,34649.59,0.382,2024-08-15,20240510,13236.14
13731,2024-07-02,910,Legacy Workstation,14,Qualified,33811.15,0.498,2024-08-23,20240702,16837.95
13732,2025-01-23,872,Laptop Standard,11,Lead,35884.07,0.52,2025-04-07,20250123,18659.72
13733,2024-03-23,192,Accessory Kit,51,Lead,17383.54,0.174,2024-07-14,20240323,3024.74
13734,2025-07-28,365,Tablet Enterprise,21,Qualified,5752.12,0.424,2025-10-05,20250728,2438.9
13735,2024-03-24,569,Tablet Enterprise,22,Lead,3808.51,0.516,2024-08-22,20240324,1965.19
13736,2023-09-26,826,Connectivity Module,10,Qualified,8965.77,0.427,2024-01-14,20230926,3828.38
13737,2021-03-24,1103,Monitoring Device,78,Qualified,2494.53,0.707,2021-10-19,20210324,1763.63
13738,2023-01-06,974,Monitoring Device,83,Qualified,21987.77,0.513,2023-07-13,20230106,11279.73
13739,2023-05-11,1073,Laptop Standard,19,Qualified,30960.65,0.454,2023-08-25,20230511,14056.14
13740,2021-01-20,973,Tablet Enterprise,85,Qualified,11098.9,0.193,2021-04-05,20210120,2142.09
13741,2024-10-15,479,Laptop Standard,72,Proposal,109691.85,0.54,2025-04-04,20241015,59233.6
13742,2024-06-08,363,Connectivity Module,64,Negotiation,24332.95,0.134,2024-09-11,20240608,3260.62
13743,2023-07-20,259,Service Contract,50,Lead,4178.92,0.216,2023-12-08,20230720,902.65
13744,2022-02-10,593,Legacy Workstation,6,Lead,58745.73,0.697,2022-06-09,20220210,40945.77
13745,2022-10-30,306,Legacy Workstation,17,Lead,27250.85,0.416,2023-02-05,20221030,11336.35
13746,2023-03-13,1199,Connectivity Module,30,Proposal,23047.46,0.631,2023-04-06,20230313,14542.95
13747,2024-09-26,650,Laptop Standard,47,Qualified,41779.37,0.099,2024-10-18,20240926,4136.16
13748,2025-04-24,1028,Industrial Scanner,67,Closed Lost,27210.19,0.238,2025-06-01,20250424,6476.03
13749,2022-07-14,593,Industrial Scanner,83,Negotiation,61489.84,0.382,2022-12-09,20220714,23489.12
13750,2024-09-03,951,Industrial Scanner,27,Lead,21424.49,0.562,2025-03-07,20240903,12040.56
13751,2023-01-27,673,Legacy Workstation,17,Proposal,14691.16,0.838,2023-05-01,20230127,12311.19
13752,2022-01-02,235,Service Contract,45,Lead,42820.31,0.766,2022-03-24,20220102,32800.36
13753,2022-01-04,404,Connectivity Module,69,Closed Lost,204106.95,0.344,2022-02-22,20220104,70212.79
13754,2025-12-25,1115,Accessory Kit,20,Lead,7906.33,0.53,2026-07-08,20251225,4190.35
13755,2021-02-08,467,Tablet Enterprise,13,Qualified,16833.17,0.459,2021-08-23,20210208,7726.43
13756,2022-01-17,30,Monitoring Device,17,Lead,19230.62,0.686,2022-04-19,20220117,13192.21
13757,2024-03-02,232,Accessory Kit,52,Qualified,5006.05,0.149,2024-08-01,20240302,745.9
13758,2025-09-01,139,Tablet Enterprise,25,Negotiation,31253.97,0.734,2025-11-20,20250901,22940.41
13759,2021-04-21,1116,Laptop Pro,17,Closed Won,59723.99,0.66,2021-08-09,20210421,39417.83
13760,2022-11-09,678,Connectivity Module,43,Proposal,69250.91,0.475,2023-03-21,20221109,32894.18
13761,2022-09-21,470,Tablet Enterprise,53,Lead,217956.6,0.835,2022-11-08,20220921,181993.76
13762,2025-05-19,1122,Connectivity Module,82,Closed Lost,9623.33,0.042,2025-07-05,20250519,404.18
13763,2024-09-20,696,Connectivity Module,67,Qualified,36123.11,0.309,2024-12-09,20240920,11162.04
13764,2021-08-19,43,Monitoring Device,83,Closed Won,24000.55,0.807,2021-11-08,20210819,19368.44
13765,2024-01-01,342,Connectivity Module,2,Proposal,40245.07,0.488,2024-04-30,20240101,19639.59
13766,2023-10-10,559,Service Contract,78,Closed Won,55390.56,0.242,2023-11-27,20231010,13404.52
13767,2025-08-13,84,Accessory Kit,60,Qualified,10289.9,0.191,2025-09-15,20250813,1965.37
13768,2023-09-13,536,Monitoring Device,37,Qualified,19745.67,0.546,2024-01-03,20230913,10781.14
13769,2022-11-15,743,Legacy Workstation,43,Proposal,40575.99,0.467,2023-03-05,20221115,18948.99
13770,2024-03-18,496,Monitoring Device,22,Negotiation,6238.54,0.215,2024-06-05,20240318,1341.29
13771,2024-11-17,850,Industrial Scanner,39,Qualified,64125.62,0.405,2025-02-12,20241117,25970.88
13772,2022-07-08,950,Legacy Workstation,15,Proposal,38074.25,0.676,2022-09-20,20220708,25738.19
13773,2023-05-06,678,Legacy Workstation,63,Lead,9833.05,0.87,2023-08-02,20230506,8554.75
13774,2021-06-04,1148,Connectivity Module,35,Negotiation,33284.27,0.576,2021-07-03,20210604,19171.74
13775,2023-03-01,848,Industrial Scanner,83,Negotiation,40869.82,0.425,2023-05-16,20230301,17369.67
13776,2025-06-26,926,Accessory Kit,35,Negotiation,20609.89,0.314,2025-08-13,20250626,6471.51
13777,2021-06-03,767,Laptop Pro,2,Proposal,11896.49,0.583,2021-11-20,20210603,6935.65
13778,2023-04-07,218,Accessory Kit,53,Lead,47202.86,0.676,2023-06-01,20230407,31909.13
13779,2021-10-31,388,Connectivity Module,28,Proposal,22627.2,0.653,2022-01-03,20211031,14775.56
13780,2025-07-13,771,Connectivity Module,26,Qualified,23020.3,0.211,2026-01-26,20250713,4857.28
13781,2025-11-07,132,Tablet Enterprise,9,Closed Lost,6470.35,0.272,2026-04-18,20251107,1759.94
13782,2021-06-08,788,Laptop Pro,26,Lead,24696.94,0.679,2021-12-07,20210608,16769.22
13783,2025-06-06,572,Accessory Kit,80,Qualified,4671.83,0.457,2025-07-23,20250606,2135.03
13784,2023-10-03,384,Industrial Scanner,76,Lead,75389.73,0.671,2024-03-14,20231003,50586.51
13785,2023-06-17,1097,Tablet Enterprise,1,Closed Won,8979.32,0.516,2023-11-08,20230617,4633.33
13786,2022-11-04,793,Monitoring Device,49,Lead,26218.48,0.435,2023-02-18,20221104,11405.04
13787,2021-05-06,759,Legacy Workstation,39,Closed Won,57358.92,0.081,2021-09-23,20210506,4646.07
13788,2022-05-15,28,Laptop Standard,48,Lead,27912.14,0.468,2022-08-19,20220515,13062.88
13789,2025-05-27,567,Tablet Enterprise,30,Qualified,9304.96,0.113,2025-10-24,20250527,1051.46
13790,2022-06-04,771,Service Contract,27,Proposal,21103.79,0.114,2022-11-17,20220604,2405.83
13791,2025-01-17,44,Monitoring Device,75,Closed Lost,13125.83,0.672,2025-03-07,20250117,8820.56
13792,2022-08-26,630,Laptop Standard,30,Closed Won,18265.56,0.101,2022-10-06,20220826,1844.82
13793,2021-09-13,78,Monitoring Device,41,Lead,46604.65,0.643,2021-11-08,20210913,29966.79
13794,2021-09-26,459,Laptop Standard,60,Proposal,33447.3,0.427,2022-04-23,20210926,14282.0
13795,2023-03-07,481,Medical Sensor,52,Proposal,39347.98,0.352,2023-04-22,20230307,13850.49
13796,2024-10-24,926,Accessory Kit,71,Qualified,16000.83,0.29,2024-12-10,20241024,4640.24
13797,2023-04-27,1070,Laptop Pro,7,Negotiation,24785.16,0.569,2023-07-22,20230427,14102.76
13798,2021-06-10,510,Service Contract,9,Qualified,278970.41,0.311,2021-08-18,20210610,86759.8
13799,2025-04-10,1041,Industrial Scanner,85,Lead,63945.18,0.373,2025-06-08,20250410,23851.55
13800,2024-02-11,1078,Accessory Kit,54,Proposal,76145.25,0.267,2024-05-24,20240211,20330.78
13801,2024-03-01,823,Monitoring Device,39,Closed Lost,13616.77,0.187,2024-10-01,20240301,2546.34
13802,2025-09-01,542,Industrial Scanner,28,Qualified,123179.24,0.585,2026-01-07,20250901,72059.86
13803,2022-10-19,357,Tablet Enterprise,23,Closed Won,16811.67,0.431,2023-05-22,20221019,7245.83
13804,2024-08-14,215,Tablet Enterprise,46,Lead,100623.16,0.124,2024-10-30,20240814,12477.27
13805,2024-04-02,1086,Legacy Workstation,35,Lead,39012.12,0.257,2024-07-10,20240402,10026.11
13806,2025-06-02,439,Accessory Kit,31,Lead,20481.57,0.254,2025-12-02,20250602,5202.32
13807,2021-12-05,300,Legacy Workstation,24,Closed Won,31795.2,0.614,2022-03-04,20211205,19522.25
13808,2024-02-06,409,Laptop Standard,4,Qualified,114771.72,0.595,2024-07-09,20240206,68289.17
13809,2025-01-17,487,Tablet Enterprise,82,Lead,8451.39,0.102,2025-07-14,20250117,862.04
13810,2025-05-13,202,Tablet Enterprise,33,Lead,42257.33,0.079,2025-08-30,20250513,3338.33
13811,2024-06-19,349,Service Contract,39,Lead,37965.14,0.839,2024-08-20,20240619,31852.75
